image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0005290.jpg,data\raw\images\fairface_0001514.jpg,0,Female_20-39_Light__vs__Female_60+_Light,train_identity_0368,train_identity_0762,train
data\raw\images\fairface_0007208.jpg,data\raw\images\fairface_0009952.jpg,0,Male_20-39_Light__vs__Male_60+_Light,train_identity_1207,train_identity_1685,train
data\raw\images\fairface_0004869.jpg,data\raw\images\fairface_0002540.jpg,0,Male_20-39_Medium__vs__Male_40-59_Light,train_identity_1369,train_identity_1520,train
data\raw\images\fairface_0005078.jpg,data\raw\images\fairface_0008619.jpg,0,Female_0-19_Light__vs__Female_0-19_Medium,train_identity_0069,train_identity_0199,train
data\raw\images\fairface_0009313.jpg,data\raw\images\fairface_0001362.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,train_identity_0653,train_identity_0945,train
data\raw\images\fairface_0000459.jpg,data\raw\images\fairface_0008345.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,train_identity_0465,train_identity_1226,train
data\raw\images\fairface_0002860.jpg,data\raw\images\fairface_0004192.jpg,0,Female_20-39_Medium__vs__Female_60+_Medium,train_identity_0516,train_identity_0796,train
data\raw\images\fairface_0002450.jpg,data\raw\images\fairface_0004009.jpg,0,Male_60+_Light__vs__Male_60+_Medium,train_identity_1654,train_identity_1712,train
data\raw\images\fairface_0001905.jpg,data\raw\images\fairface_0008925.jpg,0,Female_0-19_Medium__vs__Male_0-19_Light,train_identity_0120,train_identity_0918,train
data\raw\images\fairface_0007259.jpg,data\raw\images\fairface_0009702.jpg,0,Male_0-19_Light__vs__Male_20-39_Medium,train_identity_0906,train_identity_1486,train
data\raw\images\fairface_0004599.jpg,data\raw\images\fairface_0002899.jpg,0,Female_20-39_Medium__vs__Male_0-19_Light,train_identity_0553,train_identity_0879,train
data\raw\images\fairface_0005366.jpg,data\raw\images\fairface_0008385.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,train_identity_1379,train_identity_1622,train
data\raw\images\fairface_0007805.jpg,data\raw\images\fairface_0005287.jpg,0,Male_0-19_Medium__vs__Male_20-39_Dark,train_identity_1020,train_identity_1072,train
data\raw\images\fairface_0005887.jpg,data\raw\images\fairface_0009275.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,train_identity_1188,train_identity_1239,train
data\raw\images\fairface_0001848.jpg,data\raw\images\fairface_0006796.jpg,0,Female_20-39_Light__vs__Male_60+_Medium,train_identity_0306,train_identity_1729,train
data\raw\images\fairface_0005327.jpg,data\raw\images\fairface_0009923.jpg,0,Female_0-19_Dark__vs__Male_0-19_Medium,train_identity_0020,train_identity_1044,train
data\raw\images\fairface_0006825.jpg,data\raw\images\fairface_0002166.jpg,0,Male_0-19_Medium__vs__Male_20-39_Medium,train_identity_1006,train_identity_1305,train
data\raw\images\fairface_0006155.jpg,data\raw\images\fairface_0005621.jpg,0,Female_20-39_Light__vs__Male_40-59_Medium,train_identity_0381,train_identity_1597,train
data\raw\images\fairface_0005154.jpg,data\raw\images\fairface_0003337.jpg,0,Female_0-19_Dark__vs__Female_40-59_Medium,train_identity_0019,train_identity_0718,train
data\raw\images\fairface_0008460.jpg,data\raw\images\fairface_0008661.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,train_identity_0635,train_identity_0640,train
data\raw\images\fairface_0003329.jpg,data\raw\images\fairface_0004985.jpg,0,Female_0-19_Dark__vs__Male_20-39_Light,train_identity_0014,train_identity_1174,train
data\raw\images\fairface_0005876.jpg,data\raw\images\fairface_0006560.jpg,0,Male_0-19_Dark__vs__Male_60+_Medium,train_identity_0840,train_identity_1728,train
data\raw\images\fairface_0005444.jpg,data\raw\images\fairface_0005395.jpg,0,Female_0-19_Medium__vs__Male_0-19_Light,train_identity_0163,train_identity_0896,train
data\raw\images\fairface_0003244.jpg,data\raw\images\fairface_0000893.jpg,0,Female_20-39_Medium__vs__Male_0-19_Light,train_identity_0524,train_identity_0865,train
data\raw\images\fairface_0001885.jpg,data\raw\images\fairface_0009503.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,train_identity_0493,train_identity_1039,train
data\raw\images\fairface_0002911.jpg,data\raw\images\fairface_0008925.jpg,0,Male_0-19_Light__vs__Male_0-19_Light,train_identity_0879,train_identity_0918,train
data\raw\images\fairface_0009187.jpg,data\raw\images\fairface_0005198.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0651,train_identity_1375,train
data\raw\images\fairface_0007942.jpg,data\raw\images\fairface_0002772.jpg,0,Female_20-39_Medium__vs__Female_40-59_Medium,train_identity_0624,train_identity_0713,train
data\raw\images\fairface_0003539.jpg,data\raw\images\fairface_0005260.jpg,0,Female_20-39_Dark__vs__Female_20-39_Light,train_identity_0236,train_identity_0367,train
data\raw\images\fairface_0009463.jpg,data\raw\images\fairface_0009873.jpg,0,Female_20-39_Dark__vs__Male_0-19_Dark,train_identity_0271,train_identity_0857,train
data\raw\images\fairface_0008344.jpg,data\raw\images\fairface_0004168.jpg,0,Female_40-59_Medium__vs__Male_60+_Medium,train_identity_0742,train_identity_1713,train
data\raw\images\fairface_0009816.jpg,data\raw\images\fairface_0002643.jpg,0,Male_0-19_Medium__vs__Male_20-39_Medium,train_identity_1043,train_identity_1315,train
data\raw\images\fairface_0000763.jpg,data\raw\images\fairface_0008041.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,train_identity_0219,train_identity_1444,train
data\raw\images\fairface_0001539.jpg,data\raw\images\fairface_0008903.jpg,0,Male_20-39_Medium__vs__Male_60+_Dark,train_identity_1289,train_identity_1643,train
data\raw\images\fairface_0007198.jpg,data\raw\images\fairface_0008147.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1206,train_identity_1446,train
data\raw\images\fairface_0007495.jpg,data\raw\images\fairface_0001532.jpg,0,Female_20-39_Dark__vs__Female_20-39_Light,train_identity_0259,train_identity_0302,train
data\raw\images\fairface_0008914.jpg,data\raw\images\fairface_0002190.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1235,train_identity_1306,train
data\raw\images\fairface_0004098.jpg,data\raw\images\fairface_0004651.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,train_identity_0345,train_identity_1362,train
data\raw\images\fairface_0005971.jpg,data\raw\images\fairface_0003251.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,train_identity_0379,train_identity_1150,train
data\raw\images\fairface_0007609.jpg,data\raw\images\fairface_0004364.jpg,0,Female_0-19_Medium__vs__Female_40-59_Medium,train_identity_0187,train_identity_0723,train
data\raw\images\fairface_0007440.jpg,data\raw\images\fairface_0009758.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1210,train_identity_1487,train
data\raw\images\fairface_0003628.jpg,data\raw\images\fairface_0002703.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,train_identity_0533,train_identity_1141,train
data\raw\images\fairface_0004586.jpg,data\raw\images\fairface_0002568.jpg,0,Female_20-39_Dark__vs__Male_0-19_Medium,train_identity_0242,train_identity_0959,train
data\raw\images\fairface_0008807.jpg,data\raw\images\fairface_0008049.jpg,0,Male_0-19_Light__vs__Male_40-59_Dark,train_identity_0916,train_identity_1505,train
data\raw\images\fairface_0002959.jpg,data\raw\images\fairface_0002404.jpg,0,Male_0-19_Medium__vs__Male_20-39_Light,train_identity_0965,train_identity_1135,train
data\raw\images\fairface_0008348.jpg,data\raw\images\fairface_0003960.jpg,0,Female_0-19_Medium__vs__Female_60+_Light,train_identity_0196,train_identity_0767,train
data\raw\images\fairface_0008275.jpg,data\raw\images\fairface_0001671.jpg,0,Male_20-39_Medium__vs__Male_60+_Light,train_identity_1449,train_identity_1651,train
data\raw\images\fairface_0006727.jpg,data\raw\images\fairface_0001652.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,train_identity_0396,train_identity_0489,train
data\raw\images\fairface_0004488.jpg,data\raw\images\fairface_0002775.jpg,0,Female_40-59_Medium__vs__Male_0-19_Light,train_identity_0724,train_identity_0877,train
data\raw\images\fairface_0003761.jpg,data\raw\images\fairface_0006757.jpg,0,Male_0-19_Light__vs__Male_20-39_Light,train_identity_0887,train_identity_1200,train
data\raw\images\fairface_0002849.jpg,data\raw\images\fairface_0005392.jpg,0,Female_20-39_Medium__vs__Male_40-59_Dark,train_identity_0515,train_identity_1501,train
data\raw\images\fairface_0009340.jpg,data\raw\images\fairface_0002154.jpg,0,Female_20-39_Medium__vs__Male_40-59_Light,train_identity_0654,train_identity_1518,train
data\raw\images\fairface_0001952.jpg,data\raw\images\fairface_0008958.jpg,0,Female_0-19_Medium__vs__Male_20-39_Medium,train_identity_0121,train_identity_1465,train
data\raw\images\fairface_0001594.jpg,data\raw\images\fairface_0003876.jpg,0,Female_0-19_Light__vs__Female_0-19_Medium,train_identity_0048,train_identity_0143,train
data\raw\images\fairface_0007478.jpg,data\raw\images\fairface_0007593.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,train_identity_1429,train_identity_1432,train
data\raw\images\fairface_0001379.jpg,data\raw\images\fairface_0007657.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,train_identity_0222,train_identity_1434,train
data\raw\images\fairface_0004549.jpg,data\raw\images\fairface_0007342.jpg,0,Female_0-19_Medium__vs__Male_60+_Light,train_identity_0152,train_identity_1673,train
data\raw\images\fairface_0001004.jpg,data\raw\images\fairface_0009670.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,train_identity_0111,train_identity_1245,train
data\raw\images\fairface_0008824.jpg,data\raw\images\fairface_0003199.jpg,0,Male_0-19_Dark__vs__Male_60+_Light,train_identity_0853,train_identity_1657,train
data\raw\images\fairface_0002084.jpg,data\raw\images\fairface_0008462.jpg,0,Female_20-39_Light__vs__Male_20-39_Dark,train_identity_0311,train_identity_1088,train
data\raw\images\fairface_0009729.jpg,data\raw\images\fairface_0001371.jpg,0,Female_40-59_Medium__vs__Male_20-39_Light,train_identity_0748,train_identity_1121,train
data\raw\images\fairface_0004611.jpg,data\raw\images\fairface_0003978.jpg,0,Female_20-39_Medium__vs__Male_0-19_Dark,train_identity_0553,train_identity_0832,train
data\raw\images\fairface_0000361.jpg,data\raw\images\fairface_0003236.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,train_identity_0101,train_identity_1149,train
data\raw\images\fairface_0002434.jpg,data\raw\images\fairface_0006843.jpg,0,Female_0-19_Medium__vs__Male_20-39_Dark,train_identity_0127,train_identity_1081,train
data\raw\images\fairface_0004688.jpg,data\raw\images\fairface_0005437.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0554,train_identity_1381,train
data\raw\images\fairface_0003180.jpg,data\raw\images\fairface_0006393.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,train_identity_0331,train_identity_0590,train
data\raw\images\fairface_0006262.jpg,data\raw\images\fairface_0009903.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,train_identity_1192,train_identity_1247,train
data\raw\images\fairface_0004497.jpg,data\raw\images\fairface_0007270.jpg,0,Male_60+_Medium__vs__Male_60+_Medium,train_identity_1715,train_identity_1733,train
data\raw\images\fairface_0000600.jpg,data\raw\images\fairface_0002330.jpg,0,Male_40-59_Light__vs__Male_40-59_Medium,train_identity_1511,train_identity_1570,train
data\raw\images\fairface_0007081.jpg,data\raw\images\fairface_0002806.jpg,0,Male_40-59_Dark__vs__Male_60+_Medium,train_identity_1503,train_identity_1704,train
data\raw\images\fairface_0008623.jpg,data\raw\images\fairface_0005837.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,train_identity_1456,train_identity_1724,train
data\raw\images\fairface_0004532.jpg,data\raw\images\fairface_0004767.jpg,0,Male_0-19_Medium__vs__Male_20-39_Light,train_identity_0982,train_identity_1171,train
data\raw\images\fairface_0009124.jpg,data\raw\images\fairface_0009759.jpg,0,Female_40-59_Light__vs__Male_20-39_Medium,train_identity_0698,train_identity_1488,train
data\raw\images\fairface_0001021.jpg,data\raw\images\fairface_0007542.jpg,0,Male_0-19_Medium__vs__Male_20-39_Dark,train_identity_0938,train_identity_1085,train
data\raw\images\fairface_0000686.jpg,data\raw\images\fairface_0003455.jpg,0,Male_40-59_Light__vs__Male_60+_Dark,train_identity_1512,train_identity_1638,train
data\raw\images\fairface_0001458.jpg,data\raw\images\fairface_0004955.jpg,0,Female_40-59_Medium__vs__Male_0-19_Light,train_identity_0707,train_identity_0893,train
data\raw\images\fairface_0009882.jpg,data\raw\images\fairface_0008239.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,train_identity_0211,train_identity_0628,train
data\raw\images\fairface_0002474.jpg,data\raw\images\fairface_0000521.jpg,0,Female_20-39_Light__vs__Male_40-59_Medium,train_identity_0318,train_identity_1557,train
data\raw\images\fairface_0005986.jpg,data\raw\images\fairface_0007627.jpg,0,Female_20-39_Medium__vs__Male_60+_Medium,train_identity_0580,train_identity_1736,train
data\raw\images\fairface_0008215.jpg,data\raw\images\fairface_0000779.jpg,0,Male_0-19_Light__vs__Male_0-19_Medium,train_identity_0913,train_identity_0935,train
data\raw\images\fairface_0008576.jpg,data\raw\images\fairface_0005553.jpg,0,Male_0-19_Light__vs__Male_20-39_Medium,train_identity_0915,train_identity_1384,train
data\raw\images\fairface_0006007.jpg,data\raw\images\fairface_0005642.jpg,0,Female_20-39_Dark__vs__Male_0-19_Light,train_identity_0252,train_identity_0896,train
data\raw\images\fairface_0003580.jpg,data\raw\images\fairface_0003060.jpg,0,Female_0-19_Medium__vs__Male_0-19_Dark,train_identity_0140,train_identity_0829,train
data\raw\images\fairface_0000071.jpg,data\raw\images\fairface_0003466.jpg,0,Male_0-19_Medium__vs__Male_60+_Medium,train_identity_0926,train_identity_1709,train
data\raw\images\fairface_0007609.jpg,data\raw\images\fairface_0003803.jpg,0,Female_0-19_Medium__vs__Male_0-19_Medium,train_identity_0187,train_identity_0973,train
data\raw\images\fairface_0002072.jpg,data\raw\images\fairface_0005290.jpg,0,Female_0-19_Medium__vs__Female_20-39_Light,train_identity_0122,train_identity_0368,train
data\raw\images\fairface_0008105.jpg,data\raw\images\fairface_0001752.jpg,0,Male_0-19_Light__vs__Male_20-39_Medium,train_identity_0912,train_identity_1294,train
data\raw\images\fairface_0007671.jpg,data\raw\images\fairface_0000173.jpg,0,Male_20-39_Dark__vs__Male_20-39_Medium,train_identity_1085,train_identity_1255,train
data\raw\images\fairface_0006617.jpg,data\raw\images\fairface_0000529.jpg,0,Female_0-19_Dark__vs__Male_0-19_Medium,train_identity_0027,train_identity_0931,train
data\raw\images\fairface_0000631.jpg,data\raw\images\fairface_0006190.jpg,0,Female_20-39_Light__vs__Female_40-59_Medium,train_identity_0289,train_identity_0733,train
data\raw\images\fairface_0005106.jpg,data\raw\images\fairface_0003402.jpg,0,Male_20-39_Dark__vs__Male_20-39_Light,train_identity_1071,train_identity_1153,train
data\raw\images\fairface_0005607.jpg,data\raw\images\fairface_0004559.jpg,0,Male_0-19_Dark__vs__Male_40-59_Medium,train_identity_0840,train_identity_1586,train
data\raw\images\fairface_0004092.jpg,data\raw\images\fairface_0002537.jpg,0,Female_0-19_Medium__vs__Female_20-39_Light,train_identity_0147,train_identity_0319,train
data\raw\images\fairface_0003840.jpg,data\raw\images\fairface_0004314.jpg,0,Female_0-19_Dark__vs__Male_0-19_Medium,train_identity_0015,train_identity_0979,train
data\raw\images\fairface_0008677.jpg,data\raw\images\fairface_0007887.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,train_identity_0431,train_identity_0622,train
data\raw\images\fairface_0003844.jpg,data\raw\images\fairface_0009036.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,train_identity_0142,train_identity_1236,train
data\raw\images\fairface_0003513.jpg,data\raw\images\fairface_0005366.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,train_identity_1155,train_identity_1379,train
data\raw\images\fairface_0003771.jpg,data\raw\images\fairface_0003356.jpg,0,Female_20-39_Dark__vs__Male_20-39_Dark,train_identity_0237,train_identity_1062,train
data\raw\images\fairface_0002351.jpg,data\raw\images\fairface_0000058.jpg,0,Female_20-39_Light__vs__Male_40-59_Medium,train_identity_0316,train_identity_1552,train
data\raw\images\fairface_0000311.jpg,data\raw\images\fairface_0007412.jpg,0,Female_20-39_Medium__vs__Female_60+_Light,train_identity_0462,train_identity_0774,train
data\raw\images\fairface_0003881.jpg,data\raw\images\fairface_0008744.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,train_identity_1341,train_identity_1743,train
data\raw\images\fairface_0008626.jpg,data\raw\images\fairface_0005642.jpg,0,Female_40-59_Light__vs__Male_0-19_Light,train_identity_0696,train_identity_0896,train
data\raw\images\fairface_0005675.jpg,data\raw\images\fairface_0002401.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0572,train_identity_1309,train
data\raw\images\fairface_0002971.jpg,data\raw\images\fairface_0003782.jpg,0,Female_0-19_Medium__vs__Male_0-19_Medium,train_identity_0134,train_identity_0973,train
data\raw\images\fairface_0005334.jpg,data\raw\images\fairface_0004625.jpg,0,Female_0-19_Light__vs__Female_20-39_Medium,train_identity_0071,train_identity_0554,train
data\raw\images\fairface_0003296.jpg,data\raw\images\fairface_0002102.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,train_identity_0332,train_identity_0826,train
data\raw\images\fairface_0004070.jpg,data\raw\images\fairface_0002173.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,train_identity_0542,train_identity_1305,train
