image_a,image_b,label,subgroup,synthetic_identity_a,synthetic_identity_b,split
data\raw\images\fairface_0004606.jpg,data\raw\images\fairface_0004797.jpg,0,Female_0-19_Dark__vs__Female_20-39_Medium,audit_identity_0004,audit_identity_0119,audit
data\raw\images\fairface_0001396.jpg,data\raw\images\fairface_0006493.jpg,0,Female_40-59_Medium__vs__Male_0-19_Medium,audit_identity_0154,audit_identity_0217,audit
data\raw\images\fairface_0000513.jpg,data\raw\images\fairface_0006612.jpg,0,Female_0-19_Dark__vs__Male_0-19_Dark,audit_identity_0001,audit_identity_0182,audit
data\raw\images\fairface_0008546.jpg,data\raw\images\fairface_0009763.jpg,0,Female_20-39_Medium__vs__Male_40-59_Light,audit_identity_0137,audit_identity_0334,audit
data\raw\images\fairface_0002026.jpg,data\raw\images\fairface_0008955.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,audit_identity_0068,audit_identity_0141,audit
data\raw\images\fairface_0003058.jpg,data\raw\images\fairface_0007529.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,audit_identity_0287,audit_identity_0349,audit
data\raw\images\fairface_0000748.jpg,data\raw\images\fairface_0001971.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0275,audit_identity_0281,audit
data\raw\images\fairface_0000066.jpg,data\raw\images\fairface_0002942.jpg,0,Male_0-19_Dark__vs__Male_20-39_Medium,audit_identity_0177,audit_identity_0286,audit
data\raw\images\fairface_0000655.jpg,data\raw\images\fairface_0003044.jpg,0,Female_20-39_Light__vs__Male_20-39_Light,audit_identity_0063,audit_identity_0249,audit
data\raw\images\fairface_0009602.jpg,data\raw\images\fairface_0009431.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0143,audit_identity_0268,audit
data\raw\images\fairface_0009666.jpg,data\raw\images\fairface_0002198.jpg,0,Female_0-19_Dark__vs__Female_20-39_Dark,audit_identity_0008,audit_identity_0051,audit
data\raw\images\fairface_0001239.jpg,data\raw\images\fairface_0009572.jpg,0,Female_60+_Medium__vs__Male_60+_Medium,audit_identity_0170,audit_identity_0377,audit
data\raw\images\fairface_0007043.jpg,data\raw\images\fairface_0008634.jpg,0,Female_0-19_Dark__vs__Female_20-39_Medium,audit_identity_0006,audit_identity_0138,audit
data\raw\images\fairface_0000569.jpg,data\raw\images\fairface_0007909.jpg,0,Female_0-19_Medium__vs__Male_0-19_Medium,audit_identity_0022,audit_identity_0221,audit
data\raw\images\fairface_0005827.jpg,data\raw\images\fairface_0009784.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0125,audit_identity_0321,audit
data\raw\images\fairface_0005683.jpg,data\raw\images\fairface_0009727.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,audit_identity_0256,audit_identity_0270,audit
data\raw\images\fairface_0005269.jpg,data\raw\images\fairface_0007525.jpg,0,Female_20-39_Light__vs__Female_20-39_Light,audit_identity_0081,audit_identity_0089,audit
data\raw\images\fairface_0004004.jpg,data\raw\images\fairface_0003757.jpg,0,Female_0-19_Light__vs__Female_20-39_Light,audit_identity_0013,audit_identity_0075,audit
data\raw\images\fairface_0006338.jpg,data\raw\images\fairface_0002137.jpg,0,Female_20-39_Medium__vs__Male_40-59_Medium,audit_identity_0126,audit_identity_0338,audit
data\raw\images\fairface_0002797.jpg,data\raw\images\fairface_0003286.jpg,0,Female_20-39_Light__vs__Male_0-19_Medium,audit_identity_0070,audit_identity_0209,audit
data\raw\images\fairface_0004431.jpg,data\raw\images\fairface_0002231.jpg,0,Female_20-39_Dark__vs__Male_0-19_Dark,audit_identity_0054,audit_identity_0177,audit
data\raw\images\fairface_0000016.jpg,data\raw\images\fairface_0004325.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0271,audit_identity_0295,audit
data\raw\images\fairface_0000636.jpg,data\raw\images\fairface_0008402.jpg,0,Female_0-19_Light__vs__Female_0-19_Medium,audit_identity_0009,audit_identity_0043,audit
data\raw\images\fairface_0008969.jpg,data\raw\images\fairface_0008003.jpg,0,Female_20-39_Medium__vs__Male_0-19_Medium,audit_identity_0141,audit_identity_0222,audit
data\raw\images\fairface_0005092.jpg,data\raw\images\fairface_0008381.jpg,0,Male_20-39_Dark__vs__Male_60+_Light,audit_identity_0233,audit_identity_0362,audit
data\raw\images\fairface_0005776.jpg,data\raw\images\fairface_0006185.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,audit_identity_0083,audit_identity_0302,audit
data\raw\images\fairface_0003784.jpg,data\raw\images\fairface_0002846.jpg,0,Male_20-39_Medium__vs__Male_60+_Light,audit_identity_0292,audit_identity_0358,audit
data\raw\images\fairface_0003054.jpg,data\raw\images\fairface_0006527.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0110,audit_identity_0128,audit
data\raw\images\fairface_0005810.jpg,data\raw\images\fairface_0001383.jpg,0,Female_60+_Light__vs__Male_20-39_Light,audit_identity_0167,audit_identity_0243,audit
data\raw\images\fairface_0004190.jpg,data\raw\images\fairface_0005723.jpg,0,Female_0-19_Light__vs__Female_20-39_Dark,audit_identity_0013,audit_identity_0055,audit
data\raw\images\fairface_0000323.jpg,data\raw\images\fairface_0005454.jpg,0,Female_40-59_Light__vs__Male_20-39_Medium,audit_identity_0148,audit_identity_0300,audit
data\raw\images\fairface_0008060.jpg,data\raw\images\fairface_0002892.jpg,0,Male_20-39_Light__vs__Male_20-39_Medium,audit_identity_0265,audit_identity_0286,audit
data\raw\images\fairface_0003929.jpg,data\raw\images\fairface_0008516.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,audit_identity_0053,audit_identity_0314,audit
data\raw\images\fairface_0001169.jpg,data\raw\images\fairface_0009924.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0103,audit_identity_0322,audit
data\raw\images\fairface_0008486.jpg,data\raw\images\fairface_0003059.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,audit_identity_0044,audit_identity_0110,audit
data\raw\images\fairface_0001762.jpg,data\raw\images\fairface_0004892.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0106,audit_identity_0120,audit
data\raw\images\fairface_0007343.jpg,data\raw\images\fairface_0001376.jpg,0,Female_40-59_Medium__vs__Male_0-19_Light,audit_identity_0161,audit_identity_0188,audit
data\raw\images\fairface_0006188.jpg,data\raw\images\fairface_0006374.jpg,0,Female_60+_Medium__vs__Male_0-19_Medium,audit_identity_0173,audit_identity_0216,audit
data\raw\images\fairface_0006562.jpg,data\raw\images\fairface_0000028.jpg,0,Female_0-19_Light__vs__Female_20-39_Dark,audit_identity_0018,audit_identity_0047,audit
data\raw\images\fairface_0003273.jpg,data\raw\images\fairface_0007525.jpg,0,Female_20-39_Dark__vs__Female_20-39_Light,audit_identity_0052,audit_identity_0089,audit
data\raw\images\fairface_0007004.jpg,data\raw\images\fairface_0000484.jpg,0,Female_20-39_Medium__vs__Male_20-39_Dark,audit_identity_0130,audit_identity_0227,audit
data\raw\images\fairface_0005350.jpg,data\raw\images\fairface_0007094.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0123,audit_identity_0262,audit
data\raw\images\fairface_0004238.jpg,data\raw\images\fairface_0004277.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,audit_identity_0294,audit_identity_0370,audit
data\raw\images\fairface_0007954.jpg,data\raw\images\fairface_0002603.jpg,0,Female_20-39_Light__vs__Male_0-19_Medium,audit_identity_0090,audit_identity_0207,audit
data\raw\images\fairface_0000718.jpg,data\raw\images\fairface_0009096.jpg,0,Male_20-39_Light__vs__Male_60+_Light,audit_identity_0240,audit_identity_0363,audit
data\raw\images\fairface_0003193.jpg,data\raw\images\fairface_0001662.jpg,0,Female_0-19_Light__vs__Male_60+_Light,audit_identity_0012,audit_identity_0357,audit
data\raw\images\fairface_0000424.jpg,data\raw\images\fairface_0004172.jpg,0,Female_40-59_Medium__vs__Male_60+_Light,audit_identity_0153,audit_identity_0359,audit
data\raw\images\fairface_0002951.jpg,data\raw\images\fairface_0000274.jpg,0,Male_0-19_Light__vs__Male_40-59_Light,audit_identity_0189,audit_identity_0326,audit
data\raw\images\fairface_0004915.jpg,data\raw\images\fairface_0001720.jpg,0,Female_20-39_Medium__vs__Male_20-39_Light,audit_identity_0120,audit_identity_0245,audit
data\raw\images\fairface_0002308.jpg,data\raw\images\fairface_0004508.jpg,0,Male_20-39_Dark__vs__Male_20-39_Medium,audit_identity_0230,audit_identity_0295,audit
data\raw\images\fairface_0001173.jpg,data\raw\images\fairface_0002592.jpg,0,Female_20-39_Medium__vs__Male_40-59_Medium,audit_identity_0103,audit_identity_0340,audit
data\raw\images\fairface_0004764.jpg,data\raw\images\fairface_0002231.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,audit_identity_0079,audit_identity_0177,audit
data\raw\images\fairface_0007167.jpg,data\raw\images\fairface_0003301.jpg,0,Male_20-39_Medium__vs__Male_40-59_Medium,audit_identity_0307,audit_identity_0341,audit
data\raw\images\fairface_0006846.jpg,data\raw\images\fairface_0002693.jpg,0,Female_0-19_Medium__vs__Male_20-39_Light,audit_identity_0039,audit_identity_0248,audit
data\raw\images\fairface_0007388.jpg,data\raw\images\fairface_0004027.jpg,0,Male_20-39_Light__vs__Male_60+_Medium,audit_identity_0263,audit_identity_0370,audit
data\raw\images\fairface_0005001.jpg,data\raw\images\fairface_0009940.jpg,0,Male_20-39_Dark__vs__Male_20-39_Medium,audit_identity_0233,audit_identity_0322,audit
data\raw\images\fairface_0008695.jpg,data\raw\images\fairface_0007522.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0138,audit_identity_0309,audit
data\raw\images\fairface_0008285.jpg,data\raw\images\fairface_0005023.jpg,0,Female_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0042,audit_identity_0344,audit
data\raw\images\fairface_0006263.jpg,data\raw\images\fairface_0007553.jpg,0,Female_20-39_Dark__vs__Male_40-59_Light,audit_identity_0056,audit_identity_0332,audit
data\raw\images\fairface_0008263.jpg,data\raw\images\fairface_0007568.jpg,0,Female_20-39_Light__vs__Female_40-59_Dark,audit_identity_0091,audit_identity_0147,audit
data\raw\images\fairface_0008871.jpg,data\raw\images\fairface_0000289.jpg,0,Female_20-39_Medium__vs__Male_20-39_Dark,audit_identity_0139,audit_identity_0227,audit
data\raw\images\fairface_0004638.jpg,data\raw\images\fairface_0000995.jpg,0,Female_20-39_Light__vs__Male_60+_Light,audit_identity_0079,audit_identity_0356,audit
data\raw\images\fairface_0001300.jpg,data\raw\images\fairface_0002140.jpg,0,Male_20-39_Dark__vs__Male_40-59_Dark,audit_identity_0228,audit_identity_0323,audit
data\raw\images\fairface_0000289.jpg,data\raw\images\fairface_0009807.jpg,0,Male_20-39_Dark__vs__Male_40-59_Dark,audit_identity_0227,audit_identity_0325,audit
data\raw\images\fairface_0005004.jpg,data\raw\images\fairface_0005896.jpg,0,Female_60+_Dark__vs__Male_20-39_Medium,audit_identity_0164,audit_identity_0301,audit
data\raw\images\fairface_0000555.jpg,data\raw\images\fairface_0003946.jpg,0,Female_20-39_Dark__vs__Female_20-39_Dark,audit_identity_0048,audit_identity_0053,audit
data\raw\images\fairface_0009533.jpg,data\raw\images\fairface_0009557.jpg,0,Male_0-19_Medium__vs__Male_20-39_Light,audit_identity_0225,audit_identity_0269,audit
data\raw\images\fairface_0006916.jpg,data\raw\images\fairface_0006536.jpg,0,Male_0-19_Light__vs__Male_0-19_Medium,audit_identity_0195,audit_identity_0217,audit
data\raw\images\fairface_0002292.jpg,data\raw\images\fairface_0005577.jpg,0,Female_20-39_Light__vs__Female_60+_Medium,audit_identity_0069,audit_identity_0173,audit
data\raw\images\fairface_0001527.jpg,data\raw\images\fairface_0008399.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,audit_identity_0025,audit_identity_0137,audit
data\raw\images\fairface_0007540.jpg,data\raw\images\fairface_0008758.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,audit_identity_0264,audit_identity_0266,audit
data\raw\images\fairface_0003122.jpg,data\raw\images\fairface_0007263.jpg,0,Female_20-39_Dark__vs__Female_20-39_Medium,audit_identity_0052,audit_identity_0132,audit
data\raw\images\fairface_0001120.jpg,data\raw\images\fairface_0003674.jpg,0,Female_60+_Light__vs__Male_40-59_Medium,audit_identity_0165,audit_identity_0342,audit
data\raw\images\fairface_0006548.jpg,data\raw\images\fairface_0009157.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,audit_identity_0305,audit_identity_0377,audit
data\raw\images\fairface_0000655.jpg,data\raw\images\fairface_0006273.jpg,0,Female_20-39_Light__vs__Male_0-19_Light,audit_identity_0063,audit_identity_0194,audit
data\raw\images\fairface_0002212.jpg,data\raw\images\fairface_0002396.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,audit_identity_0051,audit_identity_0283,audit
data\raw\images\fairface_0006115.jpg,data\raw\images\fairface_0009170.jpg,0,Male_20-39_Light__vs__Male_40-59_Medium,audit_identity_0258,audit_identity_0352,audit
data\raw\images\fairface_0008180.jpg,data\raw\images\fairface_0006742.jpg,0,Female_40-59_Light__vs__Male_20-39_Medium,audit_identity_0152,audit_identity_0305,audit
data\raw\images\fairface_0007776.jpg,data\raw\images\fairface_0005018.jpg,0,Female_0-19_Dark__vs__Male_60+_Light,audit_identity_0007,audit_identity_0359,audit
data\raw\images\fairface_0003044.jpg,data\raw\images\fairface_0003609.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,audit_identity_0249,audit_identity_0251,audit
data\raw\images\fairface_0003889.jpg,data\raw\images\fairface_0001931.jpg,0,Female_40-59_Medium__vs__Male_60+_Medium,audit_identity_0157,audit_identity_0367,audit
data\raw\images\fairface_0001111.jpg,data\raw\images\fairface_0002312.jpg,0,Male_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0276,audit_identity_0283,audit
data\raw\images\fairface_0007655.jpg,data\raw\images\fairface_0001922.jpg,0,Female_20-39_Medium__vs__Male_20-39_Medium,audit_identity_0133,audit_identity_0280,audit
data\raw\images\fairface_0001173.jpg,data\raw\images\fairface_0005482.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0103,audit_identity_0123,audit
data\raw\images\fairface_0009403.jpg,data\raw\images\fairface_0004965.jpg,0,Female_20-39_Dark__vs__Female_40-59_Medium,audit_identity_0059,audit_identity_0158,audit
data\raw\images\fairface_0001039.jpg,data\raw\images\fairface_0000398.jpg,0,Female_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0024,audit_identity_0335,audit
data\raw\images\fairface_0001767.jpg,data\raw\images\fairface_0003861.jpg,0,Female_0-19_Light__vs__Female_20-39_Medium,audit_identity_0011,audit_identity_0114,audit
data\raw\images\fairface_0001732.jpg,data\raw\images\fairface_0004926.jpg,0,Female_20-39_Light__vs__Male_20-39_Medium,audit_identity_0066,audit_identity_0297,audit
data\raw\images\fairface_0001965.jpg,data\raw\images\fairface_0002389.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0107,audit_identity_0108,audit
data\raw\images\fairface_0008928.jpg,data\raw\images\fairface_0009449.jpg,0,Female_20-39_Dark__vs__Male_20-39_Medium,audit_identity_0059,audit_identity_0319,audit
data\raw\images\fairface_0000085.jpg,data\raw\images\fairface_0003127.jpg,0,Female_20-39_Light__vs__Female_40-59_Medium,audit_identity_0061,audit_identity_0156,audit
data\raw\images\fairface_0009809.jpg,data\raw\images\fairface_0007042.jpg,0,Male_20-39_Medium__vs__Male_60+_Medium,audit_identity_0321,audit_identity_0374,audit
data\raw\images\fairface_0009421.jpg,data\raw\images\fairface_0005409.jpg,0,Male_0-19_Medium__vs__Male_40-59_Medium,audit_identity_0225,audit_identity_0346,audit
data\raw\images\fairface_0009723.jpg,data\raw\images\fairface_0009825.jpg,0,Female_20-39_Dark__vs__Female_20-39_Light,audit_identity_0060,audit_identity_0098,audit
data\raw\images\fairface_0005384.jpg,data\raw\images\fairface_0006151.jpg,0,Female_20-39_Light__vs__Male_0-19_Dark,audit_identity_0082,audit_identity_0182,audit
data\raw\images\fairface_0005712.jpg,data\raw\images\fairface_0009255.jpg,0,Female_0-19_Medium__vs__Female_0-19_Medium,audit_identity_0037,audit_identity_0045,audit
data\raw\images\fairface_0002347.jpg,data\raw\images\fairface_0007215.jpg,0,Female_0-19_Medium__vs__Female_20-39_Medium,audit_identity_0028,audit_identity_0131,audit
data\raw\images\fairface_0002874.jpg,data\raw\images\fairface_0005201.jpg,0,Female_20-39_Medium__vs__Male_20-39_Dark,audit_identity_0110,audit_identity_0233,audit
data\raw\images\fairface_0009150.jpg,data\raw\images\fairface_0001423.jpg,0,Male_0-19_Light__vs__Male_40-59_Medium,audit_identity_0199,audit_identity_0336,audit
data\raw\images\fairface_0008893.jpg,data\raw\images\fairface_0009056.jpg,0,Female_20-39_Medium__vs__Female_60+_Light,audit_identity_0140,audit_identity_0168,audit
data\raw\images\fairface_0000367.jpg,data\raw\images\fairface_0000888.jpg,0,Female_20-39_Medium__vs__Male_60+_Medium,audit_identity_0100,audit_identity_0365,audit
data\raw\images\fairface_0001649.jpg,data\raw\images\fairface_0004433.jpg,0,Female_0-19_Light__vs__Male_0-19_Medium,audit_identity_0011,audit_identity_0212,audit
data\raw\images\fairface_0002569.jpg,data\raw\images\fairface_0005744.jpg,0,Female_20-39_Medium__vs__Female_20-39_Medium,audit_identity_0109,audit_identity_0125,audit
data\raw\images\fairface_0000423.jpg,data\raw\images\fairface_0005092.jpg,0,Female_20-39_Medium__vs__Male_20-39_Dark,audit_identity_0101,audit_identity_0233,audit
data\raw\images\fairface_0003798.jpg,data\raw\images\fairface_0005543.jpg,0,Female_0-19_Dark__vs__Female_60+_Medium,audit_identity_0003,audit_identity_0173,audit
data\raw\images\fairface_0005732.jpg,data\raw\images\fairface_0003266.jpg,0,Female_60+_Medium__vs__Male_40-59_Dark,audit_identity_0173,audit_identity_0324,audit
data\raw\images\fairface_0000332.jpg,data\raw\images\fairface_0000347.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,audit_identity_0062,audit_identity_0100,audit
data\raw\images\fairface_0001073.jpg,data\raw\images\fairface_0004590.jpg,0,Male_20-39_Light__vs__Male_20-39_Light,audit_identity_0241,audit_identity_0255,audit
data\raw\images\fairface_0006612.jpg,data\raw\images\fairface_0003100.jpg,0,Male_0-19_Dark__vs__Male_60+_Dark,audit_identity_0182,audit_identity_0353,audit
data\raw\images\fairface_0004947.jpg,data\raw\images\fairface_0003006.jpg,0,Female_0-19_Medium__vs__Female_40-59_Dark,audit_identity_0034,audit_identity_0145,audit
data\raw\images\fairface_0005712.jpg,data\raw\images\fairface_0006708.jpg,0,Female_0-19_Medium__vs__Female_20-39_Light,audit_identity_0037,audit_identity_0085,audit
data\raw\images\fairface_0003972.jpg,data\raw\images\fairface_0006819.jpg,0,Female_20-39_Light__vs__Female_20-39_Medium,audit_identity_0076,audit_identity_0129,audit
data\raw\images\fairface_0009981.jpg,data\raw\images\fairface_0000609.jpg,0,Male_0-19_Medium__vs__Male_20-39_Medium,audit_identity_0226,audit_identity_0274,audit
